price,city,region,district,floor,age,heating_type,total_floors,furnished_house,baths,rooms,salon,area,net area
35000,Ankara,Gölbaşı,Karşıyaka,2. floor,15,Kombi,4,Eşyalı,4,4,1,180,150
18000,Ankara,Keçiören,Atapark,3. floor,15,Kombi,3,Eşyalı Değil,1,3,1,120,110
10000,Ankara,Mamak,Zirvekent,4. floor,15,Kombi,4,Eşyalı Değil,1,1,1,100,60
45000,Ankara,Çankaya,Dodurga,4. floor,2,Merkezi (Pay Ölçer),19,Eşyalı Değil,2,4,1,210,185
57000,Ankara,Çankaya,İlkbahar,7. floor,3,Merkezi (Pay Ölçer),14,Eşyalı Değil,2,4,1,210,170
15500,Ankara,Keçiören,Bağlarbaşı,3. floor,20,Kombi,3,,1,3,1,125,115
25000,Ankara,Keçiören,Yakacık,9. floor,25,Kombi,15,Eşyalı Değil,1,3,1,130,120
16500,Ankara,Polatlı,Basrı,6. floor,17,Kombi,6,Eşyalı Değil,2,3,1,145,129
24000,Ankara,Yenimahalle,Güzelyaka,9. floor,15,Kombi,14,Eşyalı Değil,1,3,1,150,140
31000,Ankara,Çankaya,Bahçelievler,4. floor,40,Kombi,4,,1,3,1,120,110
20000,Ankara,Keçiören,Bağlarbaşı,2. floor,14,Kombi,3,Eşyalı Değil,2,3,1,130,125
20000,Ankara,Çankaya,İleri,1. floor,35,Kombi,3,Eşyalı Değil,1,2,1,100,80
15000,Ankara,Mamak,Balkiraz,3. floor,30,Kombi,3,Eşyalı Değil,1,3,1,100,90
20000,Ankara,Çankaya,Mürsel Uluç,4. floor,11,Kombi,5,Eşyalı,1,1,1,65,60
20000,Ankara,Çankaya,Aşıkpaşa,1. floor,9,Kombi,3,Eşyalı Değil,1,2,1,95,80
20000,Ankara,Çankaya,100. Yıl,-1,35,Kombi,3,Eşyalı Değil,1,2,1,85,80
28000,Ankara,Çankaya,İşçi Blokları,1. floor,35,Kombi,3,Eşyalı,1,2,1,90,80
14990,Ankara,Etimesgut,Turkuaz,11. floor,13,Merkezi,11,Eşyalı Değil,1,2,1,95,82
35000,Ankara,Çankaya,Emek,3. floor,1,Kombi,4,Eşyalı Değil,1,3,1,110,100
11000,Ankara,Polatlı,Şentepe,2. floor,15,Kombi,5,Eşyalı Değil,1,3,1,135,120
28000,Ankara,Çankaya,Çukurambar,Last floor floor,25,Kombi,12,Eşyalı,1,2,1,90,85
20000,Ankara,Çankaya,Ehlibeyt,High entrance,25,Kombi,3,Eşyalı Değil,1,3,1,100,90
24000,Ankara,Çankaya,Keklik Pınarı,1. floor,15,Kombi,4,Eşyalı Değil,1,3,1,115,110
18000,Ankara,Keçiören,Şehit Kubilay,1. floor,15,Kombi,5,Eşyalı Değil,1,3,1,145,135
30000,Ankara,Çankaya,İşçi Blokları,-1,30,Merkezi (Pay Ölçer),2,Eşyalı,1,1,0,30,28
49000,Ankara,Çankaya,Ümit,3. floor,5,Merkezi,6,Eşyalı,1,1,1,60,55
29000,Ankara,Çankaya,Birlik,High entrance,17,Kombi,4,Eşyalı,1,2,1,100,85
20000,Ankara,Çankaya,Ertuğrulgazi,High entrance,32,Kombi,4,Eşyalı,1,3,1,120,110
18500,Ankara,Çankaya,Şehit Cevdet Özdemir,High entrance,24,Kombi,3,Eşyalı Değil,1,3,1,110,100
15000,Ankara,Çankaya,Ön Cebeci,High entrance,50,Kombi,3,Eşyalı Değil,1,2,1,80,70
50000,Ankara,Gölbaşı,Kızılcaşar,21-,0,Merkezi (Pay Ölçer),33,Eşyalı Değil,2,3,1,181,153
16000,Ankara,Altındağ,Feridun Çelik,Entrance floor,3,Kombi,5,Eşyalı Değil,2,3,1,140,120
22000,Ankara,Altındağ,Doğantepe,Middle floor,0,Kombi,5,Eşyalı Değil,1,3,1,130,110
16000,Ankara,Keçiören,Basınevleri,Entrance floor,50,Kombi,3,Eşyalı Değil,1,3,1,115,110
23000,Ankara,Çankaya,Ümit,Middle floor,4,Merkezi,3,Eşyalı,1,1,1,45,40
16000,Ankara,Mamak,Tuzluçayır,2. floor,18,Kombi,3,Eşyalı Değil,1,3,1,115,110
18000,Ankara,Çankaya,Topraklık,2. floor,40,Kombi,46,Eşyalı Değil,1,2,1,90,80
18500,Ankara,Çankaya,Ata,High entrance,18,Kombi,3,Eşyalı Değil,1,3,1,110,100
50000,Ankara,Çankaya,Çukurambar,4. floor,0,Yerden Isıtma,6,Eşyalı,1,1,1,75,70
16000,Ankara,Çankaya,Aşağı Öveçler,Garden floor,25,Kombi,3,Eşyalı Değil,1,3,1,105,97
16500,Ankara,Keçiören,Yakacık,2. floor,40,Kombi,3,Eşyalı Değil,1,3,1,100,90
28000,Ankara,Pursaklar,Tevfik İleri,2. floor,5,Kombi,10,Eşyalı Değil,2,4,1,210,180
19000,Ankara,Mamak,Şafaktepe,2. floor,21,Kombi,3,Eşyalı Değil,1,3,1,120,110
10000,Ankara,Mamak,Zirvekent,5. floor,1,Merkezi,6,Eşyalı Değil,1,2,1,95,85
23000,Ankara,Yenimahalle,Yeşilevler,High entrance,1,Kombi,6,Eşyalı,1,3,1,140,130
17500,Ankara,Altındağ,Başpınar,3. floor,5,Kombi,3,Eşyalı Değil,1,3,1,125,120
20000,Ankara,Keçiören,Ayvalı,Entrance floor,20,Kombi,3,Eşyalı Değil,1,3,1,135,130
20000,Ankara,Keçiören,Ovacık,Middle floor,10,Kombi,3,Eşyalı,1,3,1,110,100
17000,Ankara,Yenimahalle,Demetgül,Middle floor,30,Kombi,6,,1,3,1,110,100
30000,Ankara,Yenimahalle,Karşıyaka,2. floor,0,Kombi,9,Eşyalı Değil,2,4,1,150,130
37000,Ankara,Pursaklar,Mimar Sinan,7. floor,0,Yerden Isıtma,17,Eşyalı Değil,2,4,1,210,205
39900,Ankara,Gölbaşı,Kızılcaşar,1. floor,0,Merkezi (Pay Ölçer),29,Eşyalı Değil,2,2,1,165,150
25500,Ankara,Yenimahalle,Ergazi,High entrance,25,Kombi,5,Eşyalı Değil,1,3,1,120,110
32000,Ankara,Keçiören,Ayvalı,4. floor,1,Kombi,5,Eşyalı Değil,1,4,1,170,160
20000,Ankara,Altındağ,Feridun Çelik,Middle floor,4,Kombi,5,Eşyalı Değil,2,3,1,140,130
75000,Ankara,Çankaya,Beytepe,4. floor,3,Merkezi (Pay Ölçer),6,Eşyalı Değil,2,3,1,174,157
17000,Ankara,Etimesgut,Atayurt,12. floor,12,Merkezi (Pay Ölçer),14,Eşyalı Değil,1,3,1,117,92
16000,Ankara,Etimesgut,Turkuaz,9. floor,14,Merkezi,10,Eşyalı Değil,,2,1,95,80
40000,Ankara,Çankaya,Büyükesat,Ground floor,26,Merkezi,13,Eşyalı,2,4,1,180,160
63000,Ankara,Çankaya,Beytepe,4. floor,0,Yerden Isıtma,33,Eşyalı Değil,2,3,1,171,143
27500,Ankara,Çankaya,Mürsel Uluç,3. floor,12,Kombi,3,Eşyalı Değil,2,3,1,200,160
65000,Ankara,Çankaya,Yukarı Dikmen,17. floor,0,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,4,1,200,180
15500,Ankara,Etimesgut,Atakent,High entrance,11,Kombi,3,Eşyalı Değil,1,2,1,100,90
21000,Ankara,Yenimahalle,Batı Sitesi,4. floor,21,Kombi,5,Eşyalı Değil,1,3,1,130,120
12000,Ankara,Yenimahalle,Gazi,Teras floor,25,Kombi,3,Eşyalı,1,1,0,30,25
20000,Ankara,Sincan,Saraycık,5. floor,4,Merkezi (Pay Ölçer),8,Eşyalı Değil,1,3,1,130,115
24000,Ankara,Çankaya,Harbiye,Entrance floor,30,Kombi,4,Eşyalı Değil,2,3,1,110,100
20000,Ankara,Etimesgut,Turkuaz,-1,0,Merkezi,5,Eşyalı,1,2,1,100,85
13000,Ankara,Mamak,Küçük Kayaş,-3,15,Kombi,3,Eşyalı Değil,1,3,1,120,110
17500,Ankara,Etimesgut,İstasyon,Last floor floor,20,Kombi,3,Eşyalı Değil,1,3,1,115,100
8000,Ankara,Mamak,Diriliş,5. floor,2,Merkezi (Pay Ölçer),11,Eşyalı,1,2,1,95,85
29000,Ankara,Çankaya,Sokullu Mehmet Paşa,3. floor,30,Kombi,3,Eşyalı Değil,2,6,1,270,250
27000,Ankara,Yenimahalle,Demetlale,4. floor,30,Kombi,6,Eşyalı,1,2,1,105,85
45000,Ankara,Çankaya,Beytepe,Entrance floor,15,Kombi,6,Eşyalı Değil,2,4,1,220,200
19500,Ankara,Yenimahalle,Pamuklar,12. floor,7,Merkezi (Pay Ölçer),12,Eşyalı Değil,1,2,1,105,95
22500,Ankara,Etimesgut,Yeni Bağlıca,2. floor,6,Merkezi (Pay Ölçer),12,Eşyalı,1,1,0,43,35
39000,Ankara,Yenimahalle,Yuvaköy,7. floor,0,Yerden Isıtma,17,,2,4,1,190,170
24000,Ankara,Çankaya,Mimar Sinan,Middle floor,15,Kombi,3,Eşyalı Değil,2,4,1,160,145
25750,Ankara,Çankaya,Gökkuşağı,2. floor,15,Kombi,4,Eşyalı Değil,1,3,1,110,100
23000,Ankara,Sincan,Mustafa Kemal,2. floor,0,Kombi,4,Eşyalı Değil,2,3,1,140,130
23000,Ankara,Çankaya,Seyranbağları,2. floor,30,Merkezi,4,Eşyalı Değil,1,3,1,135,125
21000,Ankara,Polatlı,Şehitlik,2. floor,1,Kombi,11,Eşyalı Değil,2,4,1,180,140
24000,Ankara,Çankaya,Mürsel Uluç,3. floor,0,Kombi,3,Eşyalı Değil,2,3,1,140,120
16000,Ankara,Mamak,Bahçeleriçi,-1,10,Kombi,3,Eşyalı Değil,1,3,1,115,110
22500,Ankara,Çankaya,Sokullu Mehmet Paşa,-1,20,Kombi,4,Eşyalı Değil,1,3,1,110,100
32000,Ankara,Keçiören,Ayvalı,3. floor,20,Kombi,3,Eşyalı Değil,2,5,1,250,240
18500,Ankara,Keçiören,Etlik,2. floor,20,Kombi,2,Eşyalı Değil,1,3,1,135,130
17000,Ankara,Keçiören,Atapark,High entrance,9,Kombi,4,Eşyalı Değil,1,3,1,130,120
23000,Ankara,Keçiören,Karargahtepe,Teras floor,10,Kombi,3,Eşyalı Değil,1,4,1,210,200
18500,Ankara,Keçiören,Emrah,1. floor,15,Kombi,4,Eşyalı Değil,1,3,1,130,120
17000,Ankara,Mamak,Dutluk,1. floor,5,Kombi,4,Eşyalı Değil,2,3,1,120,115
22000,Ankara,Gölbaşı,İncek,1. floor,0,Kombi,3,Eşyalı Değil,1,2,1,75,68
48000,Ankara,Yenimahalle,Emniyet,3. floor,0,Kombi,3,Eşyalı Değil,3,4,1,300,200
20000,Ankara,Keçiören,Kanuni,3. floor,5,Kombi,3,Eşyalı Değil,1,3,1,135,125
18000,Ankara,Çankaya,Aşıkpaşa,-1,10,Kombi,3,Eşyalı Değil,1,3,1,115,100
25000,Ankara,Çankaya,Gaziosmanpaşa,-1,1,Merkezi,3,Eşyalı Değil,1,2,1,80,75
30000,Ankara,Çankaya,Çiğdem,3. floor,45,Kombi,9,Eşyalı Değil,1,3,1,110,100
19000,Ankara,Çankaya,Kırkkonaklar,High entrance,0,Kombi,2,Eşyalı Değil,1,1,1,55,50
17500,Ankara,Keçiören,Adnan Menderes,High entrance,10,Kombi,5,Eşyalı Değil,1,3,1,110,100
35000,Ankara,Çankaya,Çiğdem,3. floor,28,Kombi,4,Eşyalı Değil,2,3,1,160,145
25000,Ankara,Çankaya,Harbiye,3. floor,28,Merkezi,3,Eşyalı Değil,1,3,1,125,110
26750,Ankara,Gölbaşı,Taşpınar,2. floor,0,Kombi,3,Eşyalı Değil,3,3,1,125,120
30000,Ankara,Keçiören,Kavacık Subayevleri,7. floor,5,Kombi,8,Eşyalı Değil,2,3,1,155,130
22750,Ankara,Altındağ,Baraj,8. floor,5,Merkezi (Pay Ölçer),8,Eşyalı Değil,2,3,1,167,145
18500,Ankara,Çankaya,Kırkkonaklar,High entrance,16,Kombi,3,Eşyalı Değil,2,3,1,110,100
18000,Ankara,Etimesgut,Oğuzlar,4. floor,23,Kombi,4,Eşyalı Değil,1,3,1,110,100
50000,Ankara,Çankaya,Bahçelievler,Entrance floor,25,Merkezi,4,Eşyalı,2,4,1,170,165
19000,Ankara,Yenimahalle,Ostim,1. floor,21,Kombi,4,Eşyalı Değil,1,3,1,160,150
45000,Ankara,Çankaya,Oran,2. floor,1,Merkezi (Pay Ölçer),10,Eşyalı,2,3,1,125,120
18500,Ankara,Çankaya,Aydınlar,-2,26,Kombi,2,Eşyalı,1,2,1,100,90
12000,Ankara,Etimesgut,Atayurt,3. floor,11,Merkezi (Pay Ölçer),12,Eşyalı Değil,1,2,1,95,85
26000,Ankara,Çankaya,Büyükesat,High entrance,4,Merkezi,5,Eşyalı,1,1,1,60,55
20500,Ankara,Etimesgut,Şehit Osman Avcı,3. floor,15,Merkezi,5,Eşyalı Değil,1,2,1,90,85
28850,Ankara,Çankaya,Konutkent,15. floor,8,Merkezi (Pay Ölçer),30,Eşyalı,1,1,1,55,42
22500,Ankara,Gölbaşı,Eymir,Last floor floor,15,Merkezi (Pay Ölçer),5,Eşyalı Değil,1,3,1,113,112
9500,Ankara,Çubuk,Esenboğa Merkez,5. floor,1,Kombi,6,Eşyalı Değil,1,1,1,57,55
15000,Ankara,Gölbaşı,Gaziosmanpaşa,3. floor,25,Kombi,3,Eşyalı Değil,1,3,1,119,115
23000,Ankara,Keçiören,Etlik,3. floor,30,Merkezi,3,Eşyalı,2,4,1,170,160
25000,Ankara,Çankaya,Emek,High entrance,20,Kombi,3,Eşyalı Değil,1,2,1,100,85
17000,Ankara,Keçiören,Kavacık Subayevleri,1. floor,35,Kombi,2,Eşyalı Değil,1,3,1,105,95
20000,Ankara,Kahramankazan,Atatürk,4. floor,5,Kombi,4,,3,3,1,130,120
30000,Ankara,Çankaya,İşçi Blokları,1. floor,28,Merkezi,12,Eşyalı,1,3,1,115,110
35000,Ankara,Etimesgut,Göksu,10. floor,19,Merkezi (Pay Ölçer),17,Eşyalı Değil,2,3,1,160,141
21000,Ankara,Çankaya,Akpınar,Entrance floor,11,Kombi,4,Eşyalı Değil,2,3,1,100,90
20000,Ankara,Çankaya,Bayraktar,Last floor floor,25,Kombi,3,Eşyalı Değil,1,3,1,135,130
16500,Ankara,Mamak,Şahintepe,3. floor,15,Kombi,3,Eşyalı Değil,1,3,1,120,110
25000,Ankara,Çankaya,Kavaklıdere,Last floor floor,40,Merkezi,4,Eşyalı Değil,1,3,1,110,100
23000,Ankara,Çankaya,Osman Temiz,1. floor,20,Kombi,5,,2,3,1,130,120
40000,Ankara,Etimesgut,Altay,10. floor,1,Merkezi (Pay Ölçer),12,Eşyalı Değil,2,4,1,150,140
20000,Ankara,Çankaya,Keklik Pınarı,2. floor,11,Kombi,3,Eşyalı,1,1,1,55,50
18000,Ankara,Mamak,General Zeki Doğan,Entrance floor,15,Kombi,3,Eşyalı Değil,1,3,1,115,100
12750,Ankara,Keçiören,Tepebaşı,Last floor floor,45,Kombi,2,Eşyalı Değil,1,2,1,80,75
35000,Ankara,Keçiören,Yükseltepe,1. floor,3,Merkezi (Pay Ölçer),13,Eşyalı,2,4,1,180,160
32000,Ankara,Etimesgut,Yavuz Selim,1. floor,0,Merkezi (Pay Ölçer),11,Eşyalı Değil,2,4,1,160,148
35000,Ankara,Çankaya,Çukurambar,3. floor,26,Merkezi,9,Eşyalı Değil,1,3,1,120,110
18500,Ankara,Mamak,General Zeki Doğan,1. floor,17,Kombi,3,Eşyalı Değil,1,3,1,125,110
18000,Ankara,Keçiören,Karargahtepe,2. floor,31,Kombi,3,Eşyalı,1,2,1,85,75
36000,Ankara,Yenimahalle,Pamuklar,7. floor,0,Merkezi (Pay Ölçer),18,Eşyalı Değil,2,4,1,180,140
18000,Ankara,Gölbaşı,İncek,Middle floor,0,Yerden Isıtma,5,,2,2,1,110,90
37000,Ankara,Altındağ,Örnek,3. floor,5,Merkezi (Pay Ölçer),11,Eşyalı Değil,2,4,1,200,185
21000,Ankara,Mamak,Boğaziçi,1. floor,20,Kombi,4,Eşyalı,1,3,1,110,105
28500,Ankara,Çankaya,Birlik,13. floor,20,Merkezi,14,Eşyalı Değil,1,2,1,110,105
15500,Ankara,Altındağ,Güneşevler,3. floor,20,Kombi,3,,1,3,1,120,110
13000,Ankara,Keçiören,Etlik,Garden floor,5,Kombi,3,Eşyalı Değil,1,3,1,135,125
24000,Ankara,Etimesgut,Şeker,2. floor,7,Kombi,3,Eşyalı Değil,1,2,1,105,88
19000,Ankara,Mamak,General Zeki Doğan,3. floor,15,Kombi,3,Eşyalı Değil,1,3,1,125,120
27000,Ankara,Etimesgut,Yeşilova,8. floor,0,Merkezi (Pay Ölçer),12,Eşyalı Değil,2,2,1,90,80
44000,Ankara,Çankaya,Kazım Özalp,High entrance,20,Merkezi,4,Eşyalı,1,2,1,90,80
30000,Ankara,Etimesgut,Yeni Bağlıca,2. floor,10,Kombi,6,Eşyalı Değil,2,3,1,150,135
25000,Ankara,Yenimahalle,Çiğdemtepe,12. floor,5,Kombi,13,Eşyalı Değil,1,3,1,150,135
18500,Ankara,Sincan,Mustafa Kemal,3. floor,10,Kombi,3,Eşyalı Değil,2,4,1,165,155
20000,Ankara,Yenimahalle,Yunus Emre,3. floor,17,Kombi,4,Eşyalı Değil,1,3,1,140,130
30000,Ankara,Yenimahalle,Güzelyaka,12. floor,0,Kombi,15,Eşyalı Değil,2,4,1,165,150
36000,Ankara,Çankaya,Ayrancı,1. floor,45,Kombi,4,Eşyalı Değil,1,3,1,160,140
45000,Ankara,Yenimahalle,Turgut Özal,6. floor,0,Merkezi (Pay Ölçer),27,Eşyalı Değil,2,4,1,203,178
27500,Ankara,Çankaya,Kırkkonaklar,High entrance,8,Merkezi,3,Eşyalı Değil,2,3,1,130,110
35000,Ankara,Etimesgut,Eryaman,15. floor,10,Merkezi (Pay Ölçer),15,Eşyalı Değil,1,3,1,142,128
17000,Ankara,Keçiören,Tepebaşı,2. floor,25,Kombi,2,Eşyalı Değil,1,3,1,120,110
15500,Ankara,Keçiören,Yakacık,3. floor,31,Kombi,3,Eşyalı Değil,1,3,1,125,120
27500,Ankara,Keçiören,Aşağı Eğlence,2. floor,20,Kombi,3,Eşyalı,1,3,1,130,120
29500,Ankara,Yenimahalle,Pamuklar,6. floor,10,Merkezi (Pay Ölçer),14,Eşyalı Değil,2,3,1,155,135
13000,Ankara,Pursaklar,Saray Cumhuriyet,2. floor,0,Kombi,12,Eşyalı Değil,1,1,1,60,50
50000,Ankara,Gölbaşı,Hacılar,11. floor,5,Merkezi (Pay Ölçer),25,Eşyalı Değil,2,3,1,120,110
63000,Ankara,Çankaya,Beytepe,13. floor,1,Merkezi (Pay Ölçer),33,Eşyalı Değil,2,4,1,220,186
20000,Ankara,Sincan,Fevzi Çakmak,3. floor,0,Kombi,4,Eşyalı Değil,1,3,1,130,120
18000,Ankara,Mamak,Saimekadın,1. floor,50,Kombi,4,Eşyalı,1,3,1,100,90
23000,Ankara,Çankaya,Harbiye,3. floor,25,Kombi,3,Eşyalı Değil,1,3,1,110,109
15500,Ankara,Polatlı,Mehmet Akif,2. floor,0,Yerden Isıtma,4,Eşyalı Değil,1,1,1,60,45
15500,Ankara,Keçiören,Etlik,Garden floor,30,Kombi,4,Eşyalı,1,2,1,125,110
15000,Ankara,Sincan,İstasyon,Middle floor,29,Kombi,4,,1,3,1,125,110
16500,Ankara,Mamak,Diriliş,10. floor,4,Merkezi (Pay Ölçer),14,Eşyalı Değil,1,2,1,80,70
49900,Ankara,Çankaya,Çankaya,-1,30,Kombi,3,Eşyalı,1,4,1,140,135
22000,Ankara,Mamak,Akşemsettin,Ground floor,11,Kombi,3,Eşyalı,1,3,1,120,110
30000,Ankara,Çankaya,Yıldızevler,1. floor,3,Merkezi,4,Eşyalı,1,1,1,80,78
16500,Ankara,Çankaya,Dodurga,5. floor,0,Merkezi,9,Eşyalı Değil,1,1,1,40,30
66000,Ankara,Çankaya,Çukurambar,9. floor,17,Kombi,9,Eşyalı Değil,3,5,1,270,250
20000,Ankara,Çankaya,Kızılay,4. floor,38,Merkezi,5,Eşyalı Değil,1,3,1,130,120
25000,Ankara,Çankaya,Anıttepe,1. floor,30,Kombi,3,Eşyalı,1,2,1,100,90
33000,Ankara,Çankaya,Hilal,Middle floor,25,Kombi,4,Eşyalı Değil,2,4,1,165,150
13500,Ankara,Altındağ,Aydınlıkevler,Middle floor,38,Kombi,4,Eşyalı Değil,1,1,1,70,60
17500,Ankara,Etimesgut,Güzelkent,4. floor,16,Kombi,4,Eşyalı Değil,1,3,1,140,130
15000,Ankara,Mamak,Misket,2. floor,21,Kombi,3,Eşyalı Değil,1,3,1,118,110
18000,Ankara,Çankaya,İncesu,Garden floor,40,Kombi,3,Eşyalı,1,2,1,80,70
17500,Ankara,Mamak,Abidinpaşa,3. floor,35,Kombi,3,,1,3,1,105,95
22500,Ankara,Etimesgut,Bağlıca,5. floor,4,Merkezi,6,Eşyalı,1,1,0,27,22
17000,Ankara,Çankaya,Yaşamkent,Garden floor,0,Merkezi (Pay Ölçer),2,Eşyalı,1,1,1,50,45
26000,Ankara,Yenimahalle,Gazi,Middle floor,35,Kombi,2,Eşyalı Değil,1,2,1,110,100
140000,Ankara,Çankaya,Mutlukent,4. floor,8,Merkezi (Pay Ölçer),7,Eşyalı Değil,2,4,1,240,186
16000,Ankara,Gölbaşı,Örencik,Middle floor,0,Kombi,4,Eşyalı Değil,1,1,1,55,45
26000,Ankara,Yenimahalle,Gazi,Last floor floor,18,Kombi,4,Eşyalı Değil,1,3,1,90,85
22500,Ankara,Pursaklar,Saray Cumhuriyet,3. floor,5,Kombi,7,Eşyalı Değil,2,4,1,175,160
8000,Ankara,Altındağ,Aydınlıkevler,Middle floor,35,Kombi,3,Eşyalı,1,3,1,145,135
15500,Ankara,Keçiören,Uyanış,Middle floor,25,Kombi,5,Eşyalı Değil,1,3,1,130,120
35000,Ankara,Mamak,Akşemsettin,4. floor,10,Merkezi (Pay Ölçer),41,Eşyalı Değil,2,3,1,152,125
27000,Ankara,Çankaya,Aziziye,Garden floor,35,Merkezi,7,Eşyalı Değil,1,3,1,127,107
19500,Ankara,Yenimahalle,Yunus Emre,2. floor,26,Kombi,3,Eşyalı Değil,1,3,1,125,115
23000,Ankara,Çankaya,Huzur,Last floor floor,20,Kombi,8,Eşyalı Değil,1,3,1,130,120
18500,Ankara,Keçiören,Aşağı Eğlence,2. floor,30,Kombi,3,Eşyalı Değil,1,3,1,120,115
20000,Ankara,Çankaya,Muhsin Ertuğrul,1. floor,20,Kombi,3,Eşyalı Değil,1,3,1,120,110
18000,Ankara,Keçiören,Yayla,2. floor,15,Kombi,5,Eşyalı Değil,1,3,1,120,110
35000,Ankara,Keçiören,Kanuni,2. floor,0,Kombi,18,Eşyalı Değil,2,4,1,210,200
20750,Ankara,Gölbaşı,İncek,1. floor,0,Kombi,2,Eşyalı,1,1,1,48,45
20000,Ankara,Çankaya,İlkadım,1. floor,25,Kombi,3,Eşyalı Değil,1,3,1,120,115
18000,Ankara,Keçiören,Bağlarbaşı,1. floor,10,Kombi,3,Eşyalı Değil,1,3,1,135,120
17000,Ankara,Yenimahalle,Esentepe,2. floor,45,Kombi,2,Eşyalı Değil,1,2,1,95,90
30000,Ankara,Çankaya,Çiğdem,6. floor,45,Kombi,9,Eşyalı Değil,1,3,1,110,100
20000,Ankara,Altındağ,Ulubey,6. floor,2,Merkezi,9,,2,3,1,135,125
11800,Ankara,Gölbaşı,İncek,High entrance,0,Kombi,3,Eşyalı Değil,1,1,1,55,45
16000,Ankara,Keçiören,Pınarbaşı,1. floor,35,Kombi,2,Eşyalı Değil,1,3,1,130,115
21500,Ankara,Çankaya,Doğuş,2. floor,0,Kombi,5,Eşyalı Değil,1,1,1,45,41
20000,Ankara,Etimesgut,Turkuaz,6. floor,12,Merkezi,10,,,2,0,100,90
30000,Ankara,Çankaya,Emek,2. floor,35,Merkezi,1,,1,3,1,120,110
16000,Ankara,Polatlı,Şehitlik,Middle floor,13,Kombi,5,Eşyalı Değil,1,3,1,170,150
25000,Ankara,Mamak,Demirlibahçe,3. floor,30,Kombi,3,Eşyalı Değil,1,3,1,110,105
24999,Ankara,Çankaya,Akpınar,1. floor,15,Kombi,4,Eşyalı Değil,1,3,1,125,115
18750,Ankara,Gölbaşı,Şafak,4. floor,16,Kombi,4,Eşyalı Değil,1,3,1,120,110
11200,Ankara,Yenimahalle,Ergenekon,-2,30,Kombi,2,Eşyalı,1,2,1,100,95
17000,Ankara,Sincan,Mareşal Çakmak,Last floor floor,25,Kombi,4,Eşyalı Değil,1,3,1,125,115
33000,Ankara,Çankaya,Güvenevler,1. floor,31,Merkezi,4,Eşyalı,1,3,1,130,105
29500,Ankara,Keçiören,Kavacık Subayevleri,1. floor,15,Kombi,2,Eşyalı Değil,2,3,1,145,135
12000,Ankara,Altındağ,Aydınlıkevler,Entrance floor,31,Kombi,3,Eşyalı,1,2,1,100,85
18000,Ankara,Çankaya,Mürsel Uluç,3. floor,25,Kombi,3,Eşyalı Değil,1,3,1,110,100
22000,Ankara,Çankaya,Öveçler,1. floor,25,Kombi,3,Eşyalı Değil,1,3,1,120,110
30000,Ankara,Çankaya,Bahçelievler,Teras floor,40,Kombi,3,Eşyalı Değil,1,4,1,150,125
25000,Ankara,Çankaya,İleri,2. floor,21,Kombi,3,Eşyalı Değil,1,3,1,120,110
25000,Ankara,Gölbaşı,Taşpınar,6. floor,0,Yerden Isıtma,17,Eşyalı Değil,2,2,1,115,85
35000,Ankara,Çankaya,Akpınar,3. floor,15,Kombi,5,Eşyalı,2,4,1,150,140
44000,Ankara,Yenimahalle,Emniyet,2. floor,1,Kombi,2,Eşyalı,2,3,1,150,140
12250,Ankara,Çankaya,Büyükesat,-2,27,Kombi,2,Eşyalı Değil,1,2,1,115,95
17000,Ankara,Akyurt,Yıldırım,Middle floor,0,Kombi,4,Eşyalı Değil,1,3,1,120,115
20000,Ankara,Kahramankazan,Atatürk,4. floor,4,Kombi,5,Eşyalı Değil,1,3,1,150,140
11500,Ankara,Sincan,Fatih,High entrance,40,Kombi,4,Eşyalı Değil,1,2,1,70,60
26000,Ankara,Çankaya,Cebeci,4. floor,35,Merkezi,7,Eşyalı,1,3,1,110,100
25000,Ankara,Çankaya,İncesu,3. floor,30,Kombi,3,Eşyalı Değil,1,3,1,120,105
22000,Ankara,Çankaya,Tınaztepe,2. floor,45,Merkezi,4,Eşyalı Değil,1,3,1,120,110
67500,Ankara,Çankaya,Çukurambar,6. floor,0,Yerden Isıtma,6,Eşyalı,1,2,1,94,88
12500,Ankara,Mamak,Tuzluçayır,1. floor,20,Kombi,3,Eşyalı Değil,1,3,1,120,110
32000,Ankara,Çankaya,Hilal,4. floor,5,Merkezi,4,Eşyalı Değil,2,3,1,170,140
18000,Ankara,Altındağ,Karapürçek,1. floor,13,Kombi,4,Eşyalı Değil,1,3,1,125,120
29000,Ankara,Çankaya,Remzi Oğuz Arık,Last floor floor,45,Merkezi,4,Eşyalı Değil,1,3,1,110,105
30000,Ankara,Keçiören,Ayvalı,Last floor floor,20,Kombi,3,Eşyalı Değil,2,5,1,190,180
28500,Ankara,Çankaya,Hilal,-1,16,Kombi,4,Eşyalı Değil,1,3,1,160,150
21000,Ankara,Çankaya,Aşıkpaşa,3. floor,10,Kombi,4,Eşyalı Değil,1,3,1,135,120
23500,Ankara,Çankaya,Ön Cebeci,High entrance,30,Kombi,4,Eşyalı,1,3,1,110,100
17000,Ankara,Yenimahalle,Ergenekon,2. floor,19,Kombi,2,Eşyalı Değil,1,3,1,110,100
13000,Ankara,Mamak,Küçük Kayaş,-3,15,Kombi,3,Eşyalı Değil,1,3,1,120,110
